checkpoint,double_formula_seconds,microbatch_count,microbatch_size,peak_memory_bytes_for_checkpoint_m,raw_formula_seconds,repetition,seed,shared_gradient_seconds,total_sample_budget,u_formula_seconds
step-000000,0.00033681001514196396,4,1,1809892864,0.00016770418733358383,58,41292,0.19726581126451492,4,0.0002599172294139862
step-000000,0.0003376780077815056,4,1,1809892864,0.00016957521438598633,59,41293,0.19815334770828485,4,0.00025970954447984695
step-000000,0.00034529808908700943,4,1,1809892864,0.0001686587929725647,60,41294,0.1965090213343501,4,0.0002562766894698143
step-000000,0.00033751968294382095,4,1,1809892864,0.00016923900693655014,61,41295,0.19596230145543814,4,0.00025822315365076065
step-000000,0.00033721234649419785,4,1,1809892864,0.0001693451777100563,62,41296,0.19488707464188337,4,0.0002591703087091446
step-000000,0.00033918116241693497,4,1,1809892864,0.000171528197824955,63,41297,0.19507366325706244,4,0.0002608560025691986
step-000000,0.0003378670662641525,4,1,1809892864,0.00017062388360500336,64,41298,0.19794361758977175,4,0.0002568131312727928
step-000000,0.0003376491367816925,4,1,1809892864,0.00017039943486452103,65,41299,0.19827625155448914,4,0.0002605170011520386
step-000000,0.00033930130302906036,4,1,1809892864,0.00016852840781211853,66,41300,0.19793139211833477,4,0.0002631368115544319
step-000000,0.00033750012516975403,4,1,1809892864,0.0001723961904644966,67,41301,0.19651199597865343,4,0.00025893840938806534
step-000000,0.0003369078040122986,4,1,1809892864,0.00016867276281118393,68,41302,0.19849114306271076,4,0.00026014912873506546
step-000000,0.0003363983705639839,4,1,1809892864,0.00016902945935726166,69,41303,0.19788418523967266,4,0.0002622678875923157
step-000000,0.0003382628783583641,4,1,1809892864,0.00017063692212104797,70,41304,0.19932898320257664,4,0.00025762058794498444
step-000000,0.0003369636833667755,4,1,1809892864,0.00016864947974681854,71,41305,0.19808335322886705,4,0.0002601826563477516
step-000000,0.00033771246671676636,4,1,1809892864,0.0001702345907688141,72,41306,0.2002562889829278,4,0.0002601323649287224
step-000000,0.0003352528437972069,4,1,1809892864,0.00016940850764513016,73,41307,0.1995476232841611,4,0.00026980042457580566
step-000000,0.0003372021019458771,4,1,1809892864,0.00017243530601263046,74,41308,0.1998240314424038,4,0.00025949813425540924
step-000000,0.00033998582512140274,4,1,1809892864,0.00017152633517980576,75,41309,0.19785770401358604,4,0.00025829486548900604
step-000000,0.0003393394872546196,4,1,1809892864,0.00017051491886377335,76,41310,0.1995471492409706,4,0.0002584680914878845
step-000000,0.0003397436812520027,4,1,1809892864,0.00016916915774345398,77,41311,0.19812931772321463,4,0.0002660481259226799
step-000000,0.0003375960513949394,4,1,1809892864,0.0001683039590716362,78,41312,0.19846969936043024,4,0.00025736819952726364
step-000000,0.0003383774310350418,4,1,1809892864,0.0001681121066212654,79,41313,0.19789489917457104,4,0.0002577938139438629
step-000000,0.00033765751868486404,4,1,1809892864,0.00017188116908073425,80,41314,0.19808034412562847,4,0.0002598743885755539
step-000000,0.00033852458000183105,4,1,1809892864,0.00017183832824230194,81,41315,0.1981099946424365,4,0.00025786925107240677
step-000000,0.0003375271335244179,4,1,1809892864,0.00017004087567329407,82,41316,0.19981252867728472,4,0.00025898683816194534
step-000000,0.0003369143232703209,4,1,1809892864,0.00017007067799568176,83,41317,0.1993354670703411,4,0.0002591097727417946
step-000000,0.0003376081585884094,4,1,1809892864,0.00016742665320634842,84,41318,0.1970578460022807,4,0.0002566250041127205
step-000000,0.0003400677815079689,4,1,1809892864,0.00016860570758581161,85,41319,0.19780150149017572,4,0.00025940965861082077
step-000000,0.0003367457538843155,4,1,1809892864,0.0001683467999100685,86,41320,0.19795735459774733,4,0.0002608438953757286
step-000000,0.00033811479806900024,4,1,1809892864,0.00017098523676395416,87,41321,0.19979032408446074,4,0.00025614630430936813
step-000000,0.0003404533490538597,4,1,1809892864,0.00016907881945371628,88,41322,0.19957807194441557,4,0.0002587065100669861
step-000000,0.0003398200497031212,4,1,1809892864,0.00017294101417064667,89,41323,0.19965722225606441,4,0.0002580881118774414
step-000000,0.00033388007432222366,4,1,1809892864,0.00017103832215070724,90,41324,0.2013577651232481,4,0.00025946926325559616
step-000000,0.00033785682171583176,4,1,1809892864,0.00017153657972812653,91,41325,0.19989484269171953,4,0.00025795958936214447
step-000000,0.00034023355692625046,4,1,1809892864,0.0001699766144156456,92,41326,0.197022320702672,4,0.0002572275698184967
step-000000,0.00034007709473371506,4,1,1809892864,0.00017014984041452408,93,41327,0.19843239709734917,4,0.00025953352451324463
step-000000,0.0003376919776201248,4,1,1809892864,0.0001721428707242012,94,41328,0.19803827814757824,4,0.0002597291022539139
step-000000,0.0003372561186552048,4,1,1809892864,0.0001706024631857872,95,41329,0.19796907529234886,4,0.00025812070816755295
step-000000,0.00033935997635126114,4,1,1809892864,0.00016926415264606476,96,41330,0.20124018471688032,4,0.0002585863694548607
step-000000,0.00033726077526807785,4,1,1809892864,0.00016960687935352325,97,41331,0.2011140137910843,4,0.00026098359376192093
step-000000,0.0003387127071619034,4,1,1809892864,0.000168556347489357,98,41332,0.19976980239152908,4,0.00025784410536289215
step-000000,0.00033964402973651886,4,1,1809892864,0.00016985926777124405,99,41333,0.19984016753733158,4,0.000257665291428566
step-000000,0.00034131668508052826,4,1,1809892864,0.0001718001440167427,100,41334,0.197503169067204,4,0.00025861896574497223
step-000000,0.0003385385498404503,4,1,1809892864,0.00017079897224903107,101,41335,0.1997185554355383,4,0.0002569518983364105
step-000000,0.000340951606631279,4,1,1809892864,0.0001695798709988594,102,41336,0.20166645478457212,4,0.00026085320860147476
step-000000,0.0003392929211258888,4,1,1809892864,0.00017004460096359253,103,41337,0.19927381724119186,4,0.0002594180405139923
