task,route,estimator,score_type,balance,fraction,metric,seed,comparison,left_mean,high_mean,gap,left_mask_n,high_mask_n,direction
sst2,pretrained,raw,positive,global,0.01,accuracy,1337,low_minus_high,0.8222477064220184,0.4908256880733945,0.3314220183486239,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.01,accuracy,1337,random_minus_high,0.8213302752293578,0.4908256880733945,0.33050458715596326,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.01,accuracy,2027,low_minus_high,0.8291284403669725,0.4908256880733945,0.33830275229357804,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.01,accuracy,2027,random_minus_high,0.8289564220183486,0.4908256880733945,0.33813073394495413,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.01,ece,1234,low_minus_high,0.10538461393936016,0.009174317121505737,-0.09621029681785442,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.01,ece,1234,random_minus_high,0.10247653435817232,0.009174317121505737,-0.09330221723666658,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.01,ece,1337,low_minus_high,0.11043930744265523,0.009174317121505737,-0.1012649903211495,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.01,ece,1337,random_minus_high,0.10994538918117089,0.009174317121505737,-0.10077107205966515,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.01,ece,2027,low_minus_high,0.10338009834353334,0.009174317121505737,-0.09420578122202761,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.01,ece,2027,random_minus_high,0.09893435360874689,0.009174317121505737,-0.08976003648724115,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.01,nll,1234,low_minus_high,0.5121670800064682,0.6931471824645996,0.18098010245813145,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.01,nll,1234,random_minus_high,0.5071531400357912,0.6931471824645996,0.18599404242880846,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.01,nll,1337,low_minus_high,0.5489154832625608,0.6931471824645996,0.14423169920203882,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.01,nll,1337,random_minus_high,0.544239890835154,0.6931471824645996,0.1489072916294456,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.01,nll,2027,low_minus_high,0.5038290075752714,0.6931471824645996,0.18931817488932823,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.01,nll,2027,random_minus_high,0.49873364297075007,0.6931471824645996,0.19441353949384954,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.02,accuracy,1234,low_minus_high,0.8279816513761468,0.4908256880733945,0.33715596330275227,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.02,accuracy,1234,random_minus_high,0.8317087155963302,0.4908256880733945,0.3408830275229357,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.02,accuracy,1337,low_minus_high,0.8222477064220184,0.4908256880733945,0.3314220183486239,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.02,accuracy,1337,random_minus_high,0.8226490825688073,0.4908256880733945,0.3318233944954128,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.02,accuracy,2027,low_minus_high,0.8291284403669725,0.4908256880733945,0.33830275229357804,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.02,accuracy,2027,random_minus_high,0.8286123853211009,0.4908256880733945,0.33778669724770644,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.02,ece,1234,low_minus_high,0.10538461393936016,0.009174317121505737,-0.09621029681785442,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.02,ece,1234,random_minus_high,0.10045496997197687,0.009174317121505737,-0.09128065285047113,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.02,ece,1337,low_minus_high,0.11043930744265523,0.009174317121505737,-0.1012649903211495,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.02,ece,1337,random_minus_high,0.10718067141626457,0.009174317121505737,-0.09800635429475883,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.02,ece,2027,low_minus_high,0.10338009834353334,0.009174317121505737,-0.09420578122202761,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.02,ece,2027,random_minus_high,0.09717913396370037,0.009174317121505737,-0.08800481684219463,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.02,nll,1234,low_minus_high,0.5121670800064682,0.6931471824645996,0.18098010245813145,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.02,nll,1234,random_minus_high,0.5018650005853504,0.6931471824645996,0.19128218187924917,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.02,nll,1337,low_minus_high,0.5489154832625608,0.6931471824645996,0.14423169920203882,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.02,nll,1337,random_minus_high,0.5374645954972013,0.6931471824645996,0.15568258696739834,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.02,nll,2027,low_minus_high,0.5038290075752714,0.6931471824645996,0.18931817488932823,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.02,nll,2027,random_minus_high,0.4940381845339722,0.6931471824645996,0.19910899793062742,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.05,accuracy,1234,low_minus_high,0.8279816513761468,0.4908256880733945,0.33715596330275227,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.05,accuracy,1234,random_minus_high,0.832454128440367,0.4908256880733945,0.34162844036697254,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.05,accuracy,1337,low_minus_high,0.8222477064220184,0.4908256880733945,0.3314220183486239,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.05,accuracy,1337,random_minus_high,0.8234518348623853,0.4908256880733945,0.3326261467889908,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.05,accuracy,2027,low_minus_high,0.8291284403669725,0.4908256880733945,0.33830275229357804,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.05,accuracy,2027,random_minus_high,0.8282110091743119,0.4908256880733945,0.3373853211009174,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.05,ece,1234,low_minus_high,0.10538461393936016,0.009174317121505737,-0.09621029681785442,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.05,ece,1234,random_minus_high,0.094394907598774,0.009174317121505737,-0.08522059047726827,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.05,ece,1337,low_minus_high,0.11043930744265523,0.009174317121505737,-0.1012649903211495,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.05,ece,1337,random_minus_high,0.1025731489966117,0.009174317121505737,-0.09339883187510596,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.05,ece,2027,low_minus_high,0.10338009834353334,0.009174317121505737,-0.09420578122202761,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.05,ece,2027,random_minus_high,0.09298537871989011,0.009174317121505737,-0.08381106159838438,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.05,nll,1234,low_minus_high,0.5121670800064682,0.6931471824645996,0.18098010245813145,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.05,nll,1234,random_minus_high,0.4864326680745553,0.6931471824645996,0.2067145143900443,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.05,nll,1337,low_minus_high,0.5489154832625608,0.6931471824645996,0.14423169920203882,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.05,nll,1337,random_minus_high,0.5234424541986317,0.6931471824645996,0.16970472826596794,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.05,nll,2027,low_minus_high,0.5038290075752714,0.6931471824645996,0.18931817488932823,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.05,nll,2027,random_minus_high,0.4792782892191082,0.6931471824645996,0.2138688932454914,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.1,accuracy,1234,low_minus_high,0.8279816513761468,0.4908256880733945,0.33715596330275227,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.1,accuracy,1234,random_minus_high,0.8311926605504587,0.4908256880733945,0.3403669724770642,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.1,accuracy,1337,low_minus_high,0.8222477064220184,0.4908256880733945,0.3314220183486239,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.1,accuracy,1337,random_minus_high,0.8247133027522937,0.4908256880733945,0.3338876146788992,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.1,accuracy,2027,low_minus_high,0.8291284403669725,0.4908256880733945,0.33830275229357804,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.1,accuracy,2027,random_minus_high,0.8282683486238532,0.4908256880733945,0.33744266055045874,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.1,ece,1234,low_minus_high,0.10538461393936016,0.009174317121505737,-0.09621029681785442,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.1,ece,1234,random_minus_high,0.08735933375502891,0.009174317121505737,-0.07818501663352317,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.1,ece,1337,low_minus_high,0.11043930744265523,0.009174317121505737,-0.1012649903211495,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.1,ece,1337,random_minus_high,0.09362710579949227,0.009174317121505737,-0.08445278867798653,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.1,ece,2027,low_minus_high,0.10338009834353334,0.009174317121505737,-0.09420578122202761,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.1,ece,2027,random_minus_high,0.0851185437443843,0.009174317121505737,-0.07594422662287856,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.1,nll,1234,low_minus_high,0.5121670800064682,0.6931471824645996,0.18098010245813145,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.1,nll,1234,random_minus_high,0.46543100462594167,0.6931471824645996,0.22771617783865794,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.1,nll,1337,low_minus_high,0.5489154832625608,0.6931471824645996,0.14423169920203882,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.1,nll,1337,random_minus_high,0.49514813431359217,0.6931471824645996,0.19799904815100744,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.1,nll,2027,low_minus_high,0.5038290075752714,0.6931471824645996,0.18931817488932823,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.1,nll,2027,random_minus_high,0.4600848905537106,0.6931471824645996,0.233062291910889,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.2,accuracy,1234,low_minus_high,0.8279816513761468,0.4908256880733945,0.33715596330275227,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.2,accuracy,1234,random_minus_high,0.8252866972477063,0.4908256880733945,0.3344610091743118,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.2,accuracy,1337,low_minus_high,0.8222477064220184,0.4908256880733945,0.3314220183486239,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.2,accuracy,1337,random_minus_high,0.8215022935779815,0.4908256880733945,0.33067660550458705,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.2,accuracy,2027,low_minus_high,0.8291284403669725,0.4908256880733945,0.33830275229357804,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.2,accuracy,2027,random_minus_high,0.8251146788990826,0.4908256880733945,0.33428899082568814,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.2,ece,1234,low_minus_high,0.10538461393936016,0.009174317121505737,-0.09621029681785442,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.2,ece,1234,random_minus_high,0.06979480143114139,0.009174317121505737,-0.06062048430963565,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.2,ece,1337,low_minus_high,0.11043930744265523,0.009174317121505737,-0.1012649903211495,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.2,ece,1337,random_minus_high,0.07449197805129555,0.009174317121505737,-0.06531766092978981,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.2,ece,2027,low_minus_high,0.10338009834353334,0.009174317121505737,-0.09420578122202761,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.2,ece,2027,random_minus_high,0.0660158302554654,0.009174317121505737,-0.05684151313395966,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.2,nll,1234,low_minus_high,0.5121670800064682,0.6931471824645996,0.18098010245813145,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.2,nll,1234,random_minus_high,0.4337566736231156,0.6931471824645996,0.259390508841484,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.2,nll,1337,low_minus_high,0.5489154832625608,0.6931471824645996,0.14423169920203882,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.2,nll,1337,random_minus_high,0.45080151989919326,0.6931471824645996,0.24234566256540635,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.2,nll,2027,low_minus_high,0.5038290075752714,0.6931471824645996,0.18931817488932823,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.2,nll,2027,random_minus_high,0.423249422088949,0.6931471824645996,0.2698977603756506,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.3,accuracy,1234,low_minus_high,0.8279816513761468,0.4908256880733945,0.33715596330275227,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.3,accuracy,1234,random_minus_high,0.8125573394495413,0.4908256880733945,0.32173165137614684,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.3,accuracy,1337,low_minus_high,0.8222477064220184,0.4908256880733945,0.3314220183486239,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.3,accuracy,1337,random_minus_high,0.8189220183486239,0.4908256880733945,0.3280963302752294,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.3,accuracy,2027,low_minus_high,0.8291284403669725,0.4908256880733945,0.33830275229357804,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.3,accuracy,2027,random_minus_high,0.8168004587155963,0.4908256880733945,0.32597477064220176,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.3,ece,1234,low_minus_high,0.10538461393936016,0.009174317121505737,-0.09621029681785442,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.3,ece,1234,random_minus_high,0.043135123250535465,0.009174317121505737,-0.03396080612902973,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.3,ece,1337,low_minus_high,0.11043930744265523,0.009174317121505737,-0.1012649903211495,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.3,ece,1337,random_minus_high,0.04234595909707058,0.009174317121505737,-0.033171641975564846,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.3,ece,2027,low_minus_high,0.10338009834353334,0.009174317121505737,-0.09420578122202761,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.3,ece,2027,random_minus_high,0.0402536890723215,0.009174317121505737,-0.03107937195081576,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.3,nll,1234,low_minus_high,0.5121670800064682,0.6931471824645996,0.18098010245813145,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.3,nll,1234,random_minus_high,0.4246134929564021,0.6931471824645996,0.2685336895081975,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.3,nll,1337,low_minus_high,0.5489154832625608,0.6931471824645996,0.14423169920203882,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.3,nll,1337,random_minus_high,0.4187106130730121,0.6931471824645996,0.2744365693915875,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.3,nll,2027,low_minus_high,0.5038290075752714,0.6931471824645996,0.18931817488932823,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,global,0.3,nll,2027,random_minus_high,0.4150659809145359,0.6931471824645996,0.2780812015500637,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.0,accuracy,1234,low_minus_high,0.8279816513761468,0.8279816513761468,0.0,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.0,accuracy,1234,random_minus_high,0.8279816513761468,0.8279816513761468,0.0,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.0,accuracy,1337,low_minus_high,0.8222477064220184,0.8222477064220184,0.0,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.0,accuracy,1337,random_minus_high,0.8222477064220184,0.8222477064220184,0.0,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.0,accuracy,2027,low_minus_high,0.8291284403669725,0.8291284403669725,0.0,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.0,accuracy,2027,random_minus_high,0.8291284403669724,0.8291284403669725,-1.1102230246251565e-16,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.0,ece,1234,low_minus_high,0.10538461393936016,0.10538461393936016,-0.0,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.0,ece,1234,random_minus_high,0.10538461393936016,0.10538461393936016,-0.0,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.0,ece,1337,low_minus_high,0.11043930744265523,0.11043930744265523,-0.0,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.0,ece,1337,random_minus_high,0.11043930744265525,0.11043930744265523,-1.3877787807814457e-17,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.0,ece,2027,low_minus_high,0.10338009834353334,0.10338009834353334,-0.0,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.0,ece,2027,random_minus_high,0.10338009834353334,0.10338009834353334,-0.0,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.0,nll,1234,low_minus_high,0.5121670800064682,0.5121670800064682,-0.0,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.0,nll,1234,random_minus_high,0.5121670800064683,0.5121670800064682,-1.1102230246251565e-16,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.0,nll,1337,low_minus_high,0.5489154832625608,0.5489154832625608,-0.0,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.0,nll,1337,random_minus_high,0.5489154832625609,0.5489154832625608,-1.1102230246251565e-16,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.0,nll,2027,low_minus_high,0.5038290075752714,0.5038290075752714,-0.0,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.0,nll,2027,random_minus_high,0.5038290075752714,0.5038290075752714,-0.0,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.001,accuracy,1234,low_minus_high,0.8279816513761468,0.4908256880733945,0.33715596330275227,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.001,accuracy,1234,random_minus_high,0.8287270642201834,0.4908256880733945,0.3379013761467889,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.001,accuracy,1337,low_minus_high,0.819954128440367,0.4908256880733945,0.3291284403669725,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.001,accuracy,1337,random_minus_high,0.8215022935779815,0.4908256880733945,0.33067660550458705,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.001,accuracy,2027,low_minus_high,0.8291284403669725,0.4908256880733945,0.33830275229357804,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.001,accuracy,2027,random_minus_high,0.8299311926605506,0.4908256880733945,0.3391055045871561,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.001,ece,1234,low_minus_high,0.10343910268994083,0.009174317121505737,-0.0942647855684351,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.001,ece,1234,random_minus_high,0.10353774001232582,0.009174317121505737,-0.09436342289082009,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.001,ece,1337,low_minus_high,0.1115189052457875,0.009174317121505737,-0.10234458812428177,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.001,ece,1337,random_minus_high,0.11105892661336839,0.009174317121505737,-0.10188460949186265,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.001,ece,2027,low_minus_high,0.10317520660753976,0.009174317121505737,-0.09400088948603402,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.001,ece,2027,random_minus_high,0.10195863847921287,0.009174317121505737,-0.09278432135770713,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.001,nll,1234,low_minus_high,0.5122517861357523,0.6931471824645996,0.18089539632884732,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.001,nll,1234,random_minus_high,0.5115846270951656,0.6931471824645996,0.181562555369434,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.001,nll,1337,low_minus_high,0.5488187298862213,0.6931471824645996,0.14432845257837834,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.001,nll,1337,random_minus_high,0.5490762917273635,0.6931471824645996,0.1440708907372361,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.001,nll,2027,low_minus_high,0.5035769876536973,0.6931471824645996,0.18957019481090231,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.001,nll,2027,random_minus_high,0.5032000626172495,0.6931471824645996,0.18994711984735013,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.005,accuracy,1234,low_minus_high,0.8302752293577982,0.4908256880733945,0.3394495412844037,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.005,accuracy,1234,random_minus_high,0.8295298165137615,0.4908256880733945,0.33870412844036696,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.005,accuracy,1337,low_minus_high,0.8211009174311926,0.4908256880733945,0.33027522935779813,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.005,accuracy,1337,random_minus_high,0.8220756880733944,0.4908256880733945,0.3312499999999999,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.005,accuracy,2027,low_minus_high,0.8291284403669725,0.4908256880733945,0.33830275229357804,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.005,accuracy,2027,random_minus_high,0.8297591743119266,0.4908256880733945,0.3389334862385321,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.005,ece,1234,low_minus_high,0.1005571669187258,0.009174317121505737,-0.09138284979722006,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.005,ece,1234,random_minus_high,0.10269140461637545,0.009174317121505737,-0.09351708749486971,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.005,ece,1337,low_minus_high,0.11108535865404967,0.009174317121505737,-0.10191104153254393,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.005,ece,1337,random_minus_high,0.11056764686724745,0.009174317121505737,-0.10139332974574171,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.005,ece,2027,low_minus_high,0.09912931447025874,0.009174317121505737,-0.08995499734875301,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.005,ece,2027,random_minus_high,0.09912588534509177,0.009174317121505737,-0.08995156822358603,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.005,nll,1234,low_minus_high,0.511206939679767,0.6931471824645996,0.18194024278483256,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.005,nll,1234,random_minus_high,0.5092142889532474,0.6931471824645996,0.18393289351135222,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.005,nll,1337,low_minus_high,0.5485486617875756,0.6931471824645996,0.14459852067702406,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.005,nll,1337,random_minus_high,0.5461961473073434,0.6931471824645996,0.14695103515725616,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.005,nll,2027,low_minus_high,0.501683631074538,0.6931471824645996,0.19146355139006166,1,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.005,nll,2027,random_minus_high,0.5013174559340018,0.6931471824645996,0.19182972653059782,20,1,positive_means_high_pruning_is_more_harmful
sst2,pretrained,raw,positive,layer_balanced,0.01,accuracy,1234,low_minus_high,0.8291284403669725,0.4908256880733945,0.33830275229357804,1,1,positive_means_high_pruning_is_more_harmful
