task,route,estimator,score_type,balance,fraction,metric,comparison,mean_gap,gap_std,paired_seed_n,seeds,left_mask_n,high_mask_n,direction,ci_low,ci_high,paired_effect_size_dz
sst2,direct,double,positive,layer_balanced,0.1,ece,random_minus_high,-0.08836539781548973,0.004134666529458481,3,1234;1337;2027,60,3,positive_means_high_pruning_is_more_harmful,-0.09306922332791372,-0.08530568108123988,-21.37183184808449
sst2,direct,double,positive,layer_balanced,0.1,nll,low_minus_high,0.17397915581041887,0.01654203749625731,3,1234;1337;2027,3,3,positive_means_high_pruning_is_more_harmful,0.15507289685240577,0.1857889850341946,10.517395807486364
sst2,direct,double,positive,layer_balanced,0.1,nll,random_minus_high,0.20614277511743961,0.007794722746627097,3,1234;1337;2027,60,3,positive_means_high_pruning_is_more_harmful,0.19789570944571722,0.21338834791965444,26.44645381474805
sst2,direct,double,positive,layer_balanced,0.2,accuracy,low_minus_high,0.32951070336391436,0.004027390578307611,3,1234;1337;2027,3,3,positive_means_high_pruning_is_more_harmful,0.3256880733944954,0.3337155963302752,81.81741923386564
sst2,direct,double,positive,layer_balanced,0.2,accuracy,random_minus_high,0.320355504587156,0.006364162306500415,3,1234;1337;2027,60,3,positive_means_high_pruning_is_more_harmful,0.3153669724770642,0.32752293577981667,50.33741899698911
sst2,direct,double,positive,layer_balanced,0.2,ece,low_minus_high,-0.09398927983219951,0.00664947520098898,3,1234;1337;2027,3,3,positive_means_high_pruning_is_more_harmful,-0.10165480202495192,-0.08977527395502927,-14.134841771907118
sst2,direct,double,positive,layer_balanced,0.2,ece,random_minus_high,-0.0655654287349637,0.0026395302223319143,3,1234;1337;2027,60,3,positive_means_high_pruning_is_more_harmful,-0.06861327209348113,-0.06403111758702515,-24.839809819278898
sst2,direct,double,positive,layer_balanced,0.2,nll,low_minus_high,0.19682014258492977,0.018700559241429188,3,1234;1337;2027,3,3,positive_means_high_pruning_is_more_harmful,0.1763704579084291,0.2130507083114134,10.524826559672865
sst2,direct,double,positive,layer_balanced,0.2,nll,random_minus_high,0.2436316071482609,0.006145747385662376,3,1234;1337;2027,60,3,positive_means_high_pruning_is_more_harmful,0.23940855158031538,0.25068222008850594,39.64230741351937
sst2,direct,double,positive,layer_balanced,0.3,accuracy,low_minus_high,0.32492354740061163,0.006316021269823543,3,1234;1337;2027,3,3,positive_means_high_pruning_is_more_harmful,0.31880733944954126,0.3314220183486239,51.44434027684795
sst2,direct,double,positive,layer_balanced,0.3,accuracy,random_minus_high,0.31190749235474,0.013457232063140721,3,1234;1337;2027,60,3,positive_means_high_pruning_is_more_harmful,0.2970756880733945,0.32333715596330276,23.177685492178796
sst2,direct,double,positive,layer_balanced,0.3,ece,low_minus_high,-0.0802542941214247,0.006763257376354236,3,1234;1337;2027,3,3,positive_means_high_pruning_is_more_harmful,-0.0867654381638423,-0.07326436770045985,-11.866219139021755
sst2,direct,double,positive,layer_balanced,0.3,ece,random_minus_high,-0.03767522626146166,0.008995071749070861,3,1234;1337;2027,60,3,positive_means_high_pruning_is_more_harmful,-0.04756279199795519,-0.02997674765215345,-4.188429766038641
sst2,direct,double,positive,layer_balanced,0.3,nll,low_minus_high,0.21632675423261225,0.021567527634949513,3,1234;1337;2027,3,3,positive_means_high_pruning_is_more_harmful,0.19917125138667746,0.24053859628668617,10.03020642394177
sst2,direct,double,positive,layer_balanced,0.3,nll,random_minus_high,0.2516435381993423,0.017034718688900892,3,1234;1337;2027,60,3,positive_means_high_pruning_is_more_harmful,0.23290464368845334,0.2661919829632165,14.772391772063878
sst2,direct,magnitude,positive,global,0.0,accuracy,low_minus_high,0.0,0.0,3,1234;1337;2027,3,3,positive_means_high_pruning_is_more_harmful,0.0,0.0,
sst2,direct,magnitude,positive,global,0.0,accuracy,random_minus_high,7.401486830834377e-17,6.409875621278547e-17,3,1234;1337;2027,60,3,positive_means_high_pruning_is_more_harmful,0.0,1.1102230246251565e-16,1.1547005383792512
sst2,direct,magnitude,positive,global,0.0,ece,low_minus_high,0.0,0.0,3,1234;1337;2027,3,3,positive_means_high_pruning_is_more_harmful,0.0,0.0,
sst2,direct,magnitude,positive,global,0.0,ece,random_minus_high,4.625929269271485e-18,2.1198671035948337e-17,3,1234;1337;2027,60,3,positive_means_high_pruning_is_more_harmful,-1.3877787807814457e-17,2.7755575615628914e-17,0.2182178902359924
sst2,direct,magnitude,positive,global,0.0,nll,low_minus_high,0.0,0.0,3,1234;1337;2027,3,3,positive_means_high_pruning_is_more_harmful,0.0,0.0,
sst2,direct,magnitude,positive,global,0.0,nll,random_minus_high,-7.401486830834377e-17,6.409875621278547e-17,3,1234;1337;2027,60,3,positive_means_high_pruning_is_more_harmful,-1.1102230246251565e-16,0.0,-1.1547005383792512
