double_score_sum,endpoint_data_cursor,endpoint_target_tokens,experiment_id,importance_finalized_step,integration_rule,phase,raw_score_sum,step,u_stat_negative_sum,u_stat_positive_sum,u_stat_sum,u_stat_unclipped_sum,clip_factor,data_cursor,double_half_microbatch_count,double_sampling_active,elapsed_seconds,gradient_norm,learning_rate,loss,max_memory_gib,target_tokens,tokens_per_second,tokens_seen
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,391.0,trapezoid,,1.721707999580071e-06,392.0,-6.057215400398323e-07,1.7362030286247401e-06,1.1304814987339075e-06,1.1304814987339075e-06,1.0,401408.0,,False,21.15989087699927,0.292481005191803,8.044603830610163e-05,4.5914543475955725,54.14006042480469,2097152.0,99109.77387315343,822083584.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,392.0,trapezoid,,2.7288723112447403e-06,393.0,-5.191768107318945e-07,2.6272732302204047e-06,2.1080963776981543e-06,2.1080963776981543e-06,1.0,402432.0,,False,20.217529391000426,0.28406113386154175,7.918345694229981e-05,4.620624955743551,54.14006042480469,2097152.0,103729.39044340009,824180736.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,393.0,trapezoid,,2.1318535342461538e-06,394.0,-4.914463614870846e-07,2.095153166493946e-06,1.6037068217844563e-06,1.6037068217844563e-06,1.0,403456.0,,False,21.135187174000748,0.27600714564323425,7.79293539812616e-05,4.622572150081396,54.14006042480469,2097152.0,99225.61757956853,826277888.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,394.0,trapezoid,,2.891578113528928e-06,395.0,-3.571732650245983e-07,2.7231606824487317e-06,2.365987402893656e-06,2.365987402893656e-06,1.0,404480.0,,False,21.38327282300088,0.2579067051410675,7.668377757513121e-05,4.591097118332982,54.14006042480469,2097152.0,98074.41626728917,828375040.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,395.0,trapezoid,,1.620231830134003e-06,396.0,-6.043214590395864e-07,1.6824840829055172e-06,1.0781626284901615e-06,1.0781626284901615e-06,1.0,405504.0,,False,20.570689373998903,0.3074565529823303,7.544677554866963e-05,4.59410603530705,54.14006042480469,2097152.0,101948.5522274608,830472192.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,396.0,trapezoid,,3.0201187353803144e-06,397.0,-3.3918592095389614e-07,2.8297267180340396e-06,2.490540778375596e-06,2.490540778375596e-06,1.0,406528.0,,False,20.22662886100079,0.24307917058467865,7.421839539741904e-05,4.601513329893351,54.14006042480469,2097152.0,103682.72510519755,832569344.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,397.0,trapezoid,,2.3701084266229515e-06,398.0,-3.0942582609859827e-07,2.2132773954109362e-06,1.9038515400027212e-06,1.9038515400027212e-06,1.0,407552.0,,False,21.08244589199967,0.25073865056037903,7.29986842858788e-05,4.573875602334738,54.14006042480469,2097152.0,99473.8471400903,834666496.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,398.0,trapezoid,,1.7980077300955473e-06,399.0,-4.6716373460658264e-07,1.7824048646813626e-06,1.3152411144305015e-06,1.3152411144305015e-06,1.0,408576.0,,False,21.089707253002416,0.28686025738716125,7.178768904569399e-05,4.593907780945301,54.14006042480469,2097152.0,99439.59747006165,836763648.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,399.0,trapezoid,,2.418699103430219e-06,400.0,-3.6432259984038075e-07,2.2607515674281063e-06,1.8964289750398808e-06,1.8964289750398808e-06,1.0,409600.0,,False,21.456520324998564,0.24622318148612976,7.058545617385843e-05,4.590955240651965,54.14006042480469,2097152.0,97739.61333127487,838860800.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,400.0,trapezoid,,2.276129632268302e-06,401.0,-3.033435706401998e-07,2.107802170198212e-06,1.8044586380804202e-06,1.8044586380804202e-06,1.0,410624.0,,False,21.189885275998677,0.24854043126106262,6.939203183092868e-05,4.621169198304415,54.14006042480469,2097152.0,98969.4834438485,840957952.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,401.0,trapezoid,,1.6462150045971381e-06,402.0,-3.9225403271998197e-07,1.563743228684758e-06,1.171489197658625e-06,1.171489197658625e-06,1.0,411648.0,,False,21.17155618600009,0.2580495774745941,6.82074618392515e-05,4.538337262347341,54.14006042480469,2097152.0,99055.16541040868,843055104.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,402.0,trapezoid,,2.0391742917929244e-06,403.0,-3.3348878636564215e-07,1.924309394035501e-06,1.5908205800233e-06,1.5908205800233e-06,1.0,412672.0,,False,21.12757697500274,0.2582986354827881,6.703179168120497e-05,4.598471779376268,54.14006042480469,2097152.0,99261.35886198697,845152256.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,403.0,trapezoid,,1.7641149637425378e-06,404.0,-3.7669446712634055e-07,1.6511208354680167e-06,1.2744263603557682e-06,1.2744263603557682e-06,1.0,413696.0,,False,20.94642674900024,0.25301429629325867,6.586506649745202e-05,4.602561490610242,54.14006042480469,2097152.0,100119.79728714807,847249408.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,404.0,trapezoid,,1.7158144254114487e-06,405.0,-3.813895556915598e-07,1.67654609566038e-06,1.2951565287993693e-06,1.2951565287993693e-06,1.0,414720.0,,False,21.278298785000516,0.275249183177948,6.470733108520702e-05,4.549565823748708,54.14006042480469,2097152.0,98558.2551119323,849346560.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,405.0,trapezoid,,1.890064910510178e-06,406.0,-3.4821125128692114e-07,1.8042970806645374e-06,1.4560858537771525e-06,1.4560858537771525e-06,1.0,415744.0,,False,20.761014609000995,0.26095807552337646,6.355862989651585e-05,4.596240535378456,54.14006042480469,2097152.0,101013.94558485471,851443712.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,406.0,trapezoid,,2.0389678428095817e-06,407.0,-3.5502788228638366e-07,1.8372525414471486e-06,1.4822246239777539e-06,1.4822246239777539e-06,1.0,416768.0,,False,20.355908890000137,0.2580154836177826,6.241900703654928e-05,4.578716082498431,54.14006042480469,2097152.0,103024.23789242977,853540864.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,407.0,trapezoid,,1.6464842020557334e-06,408.0,-4.1328795948145265e-07,1.585342483997887e-06,1.1720545613038477e-06,1.1720545613038477e-06,1.0,417792.0,,False,21.794726863001415,0.2843731641769409,6.128850626190948e-05,4.557053769007325,54.14006042480469,2097152.0,96222.9080998538,855638016.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,408.0,trapezoid,,1.801753602734095e-06,409.0,-4.048889481989785e-07,1.7513841215899273e-06,1.346495177343733e-06,1.346495177343733e-06,1.0,418816.0,,False,20.19922383499943,0.28511688113212585,6.016717097894971e-05,4.565222270786762,54.14006042480469,2097152.0,103823.3952517641,857735168.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,409.0,trapezoid,,1.9358079982219334e-06,410.0,-3.296219025324858e-07,1.8264362898257926e-06,1.4968144400060238e-06,1.4968144400060238e-06,1.0,419840.0,,False,21.311437836997356,0.26112157106399536,5.9055044242107864e-05,4.565046485513449,54.14006042480469,2097152.0,98404.99810666342,859832320.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,410.0,trapezoid,,1.982386564912224e-06,411.0,-2.867412952709393e-07,1.816753295232152e-06,1.5300119967434633e-06,1.5300119967434633e-06,1.0,420864.0,,False,20.657330697998987,0.24864433705806732,5.795216875225369e-05,4.594026785343885,54.14006042480469,2097152.0,101520.957894291,861929472.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,411.0,trapezoid,,1.444615973240481e-06,412.0,-3.411561685948226e-07,1.3868127555862787e-06,1.0456565953706042e-06,1.0456565953706042e-06,1.0,421888.0,,False,21.42262904400195,0.26912471652030945,5.685858685504857e-05,4.566324753686786,54.14006042480469,2097152.0,97894.24051046501,864026624.0
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,412.0,trapezoid,,1.8709437897691632e-06,413.0,-2.850033282889128e-07,1.7538677547150432e-06,1.468864468410179e-06,1.468864468410179e-06,1.0,422912.0,64.0,True,21.203870880999602,0.2569568455219269,5.5774340539320286e-05,4.557878280058503,55.34708023071289,2097152.0,98904.20535805183,866123776.0
1.2597468433727351e-06,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,413.0,trapezoid,,1.7309372543354747e-06,414.0,-2.848495552557604e-07,1.542999849270428e-06,1.258150280249691e-06,1.258150280249691e-06,1.0,423936.0,64.0,True,21.175825941001676,0.23568959534168243,5.469947143545054e-05,4.581079222261906,56.561119079589844,2097152.0,99035.19257491587,868220928.0
1.2925908669558255e-06,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,414.0,trapezoid,,1.70967976645571e-06,415.0,-2.3061195127891928e-07,1.5452222760334484e-06,1.3146103569703499e-06,1.3146103569703499e-06,1.0,424960.0,64.0,True,21.10639472600087,0.24099965393543243,5.363402081377634e-05,4.586567606776953,57.15934944152832,2097152.0,99360.97695626473,870318080.0
7.470477326416281e-07,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,415.0,trapezoid,,1.1599883407138831e-06,416.0,-3.175660132083121e-07,1.08416368114388e-06,7.665976671034427e-07,7.665976671034427e-07,1.0,425984.0,64.0,True,20.96234758799983,0.25454357266426086,5.257802958300586e-05,4.547822654247284,57.16386604309082,2097152.0,100043.75660675249,872415232.0
1.3886962804681445e-06,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,416.0,trapezoid,,1.8217551050938446e-06,417.0,-2.0373166457370636e-07,1.6350131161919912e-06,1.4312814910887733e-06,1.4312814910887733e-06,1.0,427008.0,64.0,True,21.501735417001328,0.2194328010082245,5.153153828864741e-05,4.57256699167192,57.16386604309082,2097152.0,97534.08082315956,874512384.0
6.558781432380107e-07,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,417.0,trapezoid,,1.1081897570868783e-06,418.0,-2.929587834034635e-07,9.975404005170638e-07,7.045816175552501e-07,7.045816175552501e-07,1.0,428032.0,64.0,True,21.298469235000084,0.25028765201568604,5.049458711145248e-05,4.52701323851943,57.16386604309082,2097152.0,98464.91674405031,876609536.0
1.1858534388135375e-06,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,418.0,trapezoid,,1.6479849681233592e-06,419.0,-2.477279924215938e-07,1.428143932206364e-06,1.1804159296047623e-06,1.1804159296047623e-06,1.0,429056.0,64.0,True,20.77958349799883,0.23286527395248413,4.94672158658735e-05,4.613880256190896,57.16386604309082,2097152.0,100923.67829229905,878706688.0
9.378234460705407e-07,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,419.0,trapezoid,,1.2851864937398969e-06,420.0,-2.2945408772933273e-07,1.1697658341214626e-06,9.403117400830219e-07,9.403117400830219e-07,1.0,430080.0,64.0,True,21.221092821997445,0.23455581068992615,4.844946399853484e-05,4.536271646618843,57.16386604309082,2097152.0,98823.9398220871,880803840.0
9.345268253156499e-07,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,420.0,trapezoid,,1.2610424628823995e-06,421.0,-2.1838438391967628e-07,1.1423789762106396e-06,9.239945945808525e-07,9.239945945808525e-07,1.0,431104.0,64.0,True,21.709459969999443,0.23233869671821594,4.744137058671802e-05,4.5260348059237,57.16508674621582,2097152.0,96600.83681943627,882900992.0
1.0078153005006754e-06,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,421.0,trapezoid,,1.4038159228610403e-06,422.0,-1.8647130676065563e-07,1.219047900043093e-06,1.0325765966692681e-06,1.0325765966692681e-06,1.0,432128.0,64.0,True,21.403210075997777,0.20371295511722565,4.644297433686161e-05,4.5296203922480345,57.16508674621582,2097152.0,97983.05920249838,884998144.0
6.539142278999715e-07,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,422.0,trapezoid,,1.017948468496092e-06,423.0,-2.063567384112631e-07,8.999825271678672e-07,6.936258022216361e-07,6.936258022216361e-07,1.0,433152.0,64.0,True,20.950864065998758,0.23116753995418549,4.5454313583075084e-05,4.552273735404015,57.16508674621582,2097152.0,100098.5922773217,887095296.0
8.82604176191331e-07,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,423.0,trapezoid,,1.258268102755783e-06,424.0,-2.1159302045496882e-07,1.1183771376692235e-06,9.067841255476494e-07,9.067841255476494e-07,1.0,434176.0,64.0,True,21.60143494499789,0.23382754623889923,4.4475426285666926e-05,4.5329720340669155,57.16508674621582,2097152.0,97083.92082932548,889192448.0
8.499847995824605e-07,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,424.0,trapezoid,,1.1661979585934554e-06,425.0,-2.2218600546734801e-07,1.0613899490772693e-06,8.392039524210155e-07,8.392039524210155e-07,1.0,435200.0,64.0,True,20.491889054002968,0.24547214806079865,4.3506350029686774e-05,4.528842872008681,57.16508674621582,2097152.0,102340.58921914443,891289600.0
9.658057393910746e-07,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,425.0,trapezoid,,1.312856913856554e-06,426.0,-2.1033580740569945e-07,1.1769661137897482e-06,9.666303023791144e-07,9.666303023791144e-07,1.0,436224.0,64.0,True,20.821286885999143,0.2396181970834732,4.254712202348281e-05,4.548740359023213,57.16893196105957,2097152.0,100721.53616067737,893386752.0
9.158772920092488e-07,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,426.0,trapezoid,,1.2336880106315461e-06,427.0,-2.0201990532926588e-07,1.1219652203281211e-06,9.199453127849144e-07,9.199453127849144e-07,1.0,437248.0,64.0,True,21.486786729001324,0.24672441184520721,4.1597779097272924e-05,4.534106204286218,57.16893196105957,2097152.0,97601.93678328898,895483904.0
9.84463295412785e-07,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,427.0,trapezoid,,1.3279901767964276e-06,428.0,-1.9798511877351394e-07,1.1844515217741738e-06,9.864664075080135e-07,9.864664075080135e-07,1.0,438272.0,64.0,True,21.411904245000187,0.23728236556053162,4.0658357701730374e-05,4.502326941117644,57.16893196105957,2097152.0,97943.27379778461,897581056.0
8.227526376002332e-07,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,428.0,trapezoid,,1.135880253586366e-06,429.0,-2.1822130393114392e-07,1.001646342313478e-06,7.834250311089096e-07,7.834250311089096e-07,1.0,439296.0,64.0,True,20.89799645000312,0.24159714579582214,3.972889390658463e-05,4.532776718959212,57.16893196105957,2097152.0,100351.82104740414,899678208.0
9.131383651543586e-07,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,429.0,trapezoid,,1.2070096547087041e-06,430.0,-1.6972399837525366e-07,1.1030072901241448e-06,9.332832710835098e-07,9.332832710835098e-07,1.0,440320.0,64.0,True,21.619493031001184,0.237015500664711,3.880942339923625e-05,4.546378614380956,57.16893196105957,2097152.0,97002.82966824419,901775360.0
7.992332242689872e-07,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,430.0,trapezoid,,1.1178439075683073e-06,431.0,-1.8178496423803636e-07,1.0157569183912897e-06,8.339719471586043e-07,8.339719471586043e-07,1.0,441344.0,64.0,True,21.094141074001527,0.23913677036762238,3.7899981483386546e-05,4.549445491284132,57.16893196105957,2097152.0,99418.69605606906,903872512.0
7.157249770241418e-07,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,431.0,trapezoid,,1.1039321194290797e-06,432.0,-1.7662187866274832e-07,9.845701154965764e-07,8.079482494145578e-07,8.079482494145578e-07,1.0,442368.0,64.0,True,20.778513631998067,0.23259921371936798,3.7000603077682145e-05,4.509167796000838,57.16893196105957,2097152.0,100928.87475697353,905969664.0
8.157537771507775e-07,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,432.0,trapezoid,,1.1404183048379854e-06,433.0,-1.4687084073778636e-07,9.802623881121405e-07,8.333915630356816e-07,8.333915630356816e-07,1.0,443392.0,64.0,True,21.252231282996945,0.20268985629081726,3.611132271437445e-05,4.524683624505997,57.16893196105957,2097152.0,98679.14441896023,908066816.0
5.427017869102953e-07,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,433.0,trapezoid,,8.228118375333288e-07,434.0,-1.613965308204816e-07,7.231565458760882e-07,5.617600226686574e-07,5.617600226686574e-07,1.0,444416.0,64.0,True,21.548861634000787,0.23385083675384521,3.523217453799352e-05,4.503326736390591,57.16893196105957,2097152.0,97320.7789636097,910163968.0
7.879523151052262e-07,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,434.0,trapezoid,,1.0531553072529436e-06,435.0,-1.2794112634037296e-07,9.08747226349791e-07,7.808061057209409e-07,7.808061057209409e-07,1.0,445440.0,64.0,True,20.248091977999138,0.18939600884914398,3.436319230403706e-05,4.510551201179624,57.16893196105957,2097152.0,103572.82070225141,912261120.0
5.078533112590785e-07,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,435.0,trapezoid,,7.515614571793668e-07,436.0,-1.52431379018506e-07,6.529175659226224e-07,5.004861853808665e-07,5.004861853808665e-07,1.0,446464.0,64.0,True,21.251021670999762,0.24058076739311218,3.3504409377674524e-05,4.54222265817225,57.16893196105957,2097152.0,98684.76125370864,914358272.0
7.826846257379627e-07,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,436.0,trapezoid,,9.933337223949016e-07,437.0,-1.3460502933852845e-07,8.620656661154687e-07,7.274606439934984e-07,7.274606439934984e-07,1.0,447488.0,64.0,True,21.40569287999824,0.19940167665481567,3.2655858732466034e-05,4.523871846497059,57.16893196105957,2097152.0,97971.69434116315,916455424.0
5.755855292345185e-07,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,437.0,trapezoid,,7.92339645524923e-07,438.0,-1.3044794936926214e-07,6.767329175979414e-07,5.462849744315625e-07,5.462849744315625e-07,1.0,448512.0,64.0,True,21.5791936300011,0.2158532589673996,3.1817572949096e-05,4.508709171786904,57.16893196105957,2097152.0,97183.98360744923,918552576.0
6.317707276463731e-07,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,438.0,trapezoid,,8.589634641878365e-07,439.0,-1.319759454293187e-07,7.491756655582469e-07,6.171997300940743e-07,6.171997300940743e-07,1.0,449536.0,64.0,True,20.348195348000445,0.22344137728214264,3.098958421412269e-05,4.4691241551190615,57.16893196105957,2097152.0,103063.29205779325,920649728.0
6.274437129229046e-07,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,439.0,trapezoid,,8.741698577659739e-07,440.0,-1.3205101761991594e-07,7.305303883481514e-07,5.984793586032502e-07,5.984793586032502e-07,1.0,450560.0,64.0,True,21.507395107000775,0.197469100356102,3.0171924318741992e-05,4.537236332893372,57.16893196105957,2097152.0,97508.4146437318,922746880.0
4.984635231218206e-07,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,440.0,trapezoid,,7.24377477654076e-07,441.0,-1.2314678543570647e-07,6.280297187606773e-07,5.048829397878186e-07,5.048829397878186e-07,1.0,451584.0,64.0,True,21.446176262001245,0.22755351662635803,2.9364624657566794e-05,4.518480813130736,57.16893196105957,2097152.0,97786.75575448734,924844032.0
6.604515375808809e-07,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,441.0,trapezoid,,8.6993941799513e-07,442.0,-1.1355919133003108e-07,7.504846511190329e-07,6.369254589915982e-07,6.369254589915982e-07,1.0,452608.0,64.0,True,20.279564374002803,0.20308193564414978,2.8567716227422e-05,4.542894834652543,57.16893196105957,2097152.0,103412.0832836244,926941184.0
5.266552977603941e-07,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,442.0,trapezoid,,7.130635187738502e-07,443.0,-1.1618627158800827e-07,6.094749432253126e-07,4.932886645095695e-07,4.932886645095695e-07,1.0,453632.0,64.0,True,21.16490827099915,0.21814686059951782,2.77812296261537e-05,4.511545397341251,57.16893196105957,2097152.0,99086.2787188918,929038336.0
5.572145711602818e-07,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,443.0,trapezoid,,7.828718989757143e-07,444.0,-1.1858483231488794e-07,6.811632904653395e-07,5.62578458554344e-07,5.62578458554344e-07,1.0,454656.0,64.0,True,21.827129984001658,0.22615981101989746,2.700519505145501e-05,4.475586822256446,57.16893196105957,2097152.0,96080.06190173063,931135488.0
4.552439343943481e-07,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,444.0,trapezoid,,7.20707416985945e-07,445.0,-1.2654408450754194e-07,6.074102454165387e-07,4.808661529802534e-07,4.808661529802534e-07,1.0,455680.0,64.0,True,21.027534057000594,0.21031787991523743,2.6239642299706088e-05,4.512364150956273,57.16893196105957,2097152.0,99733.61566387788,933232640.0
5.359809309337412e-07,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,445.0,trapezoid,,7.23092572291412e-07,446.0,-9.935011665467616e-08,6.24978398804858e-07,5.256282801827886e-07,5.256282801827886e-07,1.0,456704.0,64.0,True,21.22169059299995,0.21431651711463928,2.54846007648304e-05,4.482967346906662,57.16893196105957,2097152.0,98821.15615669909,935329792.0
4.410522093643151e-07,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,446.0,trapezoid,,6.513094730696252e-07,447.0,-1.0245959757400813e-07,5.564552129198484e-07,4.539956147892651e-07,4.539956147892651e-07,1.0,457728.0,64.0,True,21.223959972001467,0.2029314935207367,2.474009943716614e-05,4.4974746610969305,57.16893196105957,2097152.0,98810.58967160471,937426944.0
4.1088692097013007e-07,458752.0,2097152.0,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,448.0,trapezoid,trapezoid_endpoint,6.240447423218939e-07,448.0,-8.926750646133714e-08,5.228485229238867e-07,4.3358101637594893e-07,4.3358101637594893e-07,,,,,,,,,,,,
,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,,trapezoid,,,449.0,,,,,1.0,459776.0,64.0,True,19.435843398001452,0.18635918200016022,2.3282831340233797e-05,4.514945579692721,57.16893196105957,2097152.0,107901.26042153878,941621248.0
3.025034471849246e-07,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,449.0,trapezoid,,4.997280243365047e-07,450.0,-8.565213479249344e-08,4.151754837624245e-07,3.295233520323143e-07,3.295233520323143e-07,1.0,460800.0,64.0,True,21.4037511059978,0.19458113610744476,2.2570120523774838e-05,4.534213772043586,57.16893196105957,2097152.0,97980.58245091124,943718400.0
3.579618392666264e-07,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,450.0,trapezoid,,5.381557876216409e-07,451.0,-8.73373555294177e-08,4.479272070656744e-07,3.605898541889606e-07,3.605898541889606e-07,1.0,461824.0,64.0,True,21.2990739520028,0.1984710544347763,2.1868061817996863e-05,4.499517558142543,57.16893196105957,2097152.0,98462.12115728158,945815552.0
2.9115288761822404e-07,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,451.0,trapezoid,,4.754829508092249e-07,452.0,-9.899238830518358e-08,3.9386059211006085e-07,2.9486820276333845e-07,2.9486820276333845e-07,1.0,462848.0,64.0,True,21.17902548100028,0.20687970519065857,2.1176682178925885e-05,4.521596159785986,57.16893196105957,2097152.0,99020.23121325184,947912704.0
3.410452273866187e-07,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,452.0,trapezoid,,5.179660985888323e-07,453.0,-8.891015355685385e-08,4.1983184820336764e-07,3.3092169574402454e-07,3.3092169574402454e-07,1.0,463872.0,64.0,True,20.763228042000264,0.18395482003688812,2.0496008152557807e-05,4.524385252967477,57.16893196105957,2097152.0,101003.17714364259,950009856.0
2.8060949899212366e-07,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,453.0,trapezoid,,4.3260631415358627e-07,454.0,-7.79269181431716e-08,3.473656625892262e-07,2.694387472239432e-07,2.694387472239432e-07,1.0,464896.0,64.0,True,21.60325746699891,0.1829807460308075,1.982606587383917e-05,4.526493113487959,57.16893196105957,2097152.0,97075.73050979024,952107008.0
2.5779593149686434e-07,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,454.0,trapezoid,,4.1848702408606685e-07,455.0,-7.77083447100422e-08,3.396243445089519e-07,2.619160003091217e-07,2.619160003091217e-07,1.0,465920.0,64.0,True,21.241904737998993,0.1950715035200119,1.916688106566362e-05,4.536642845720053,57.16893196105957,2097152.0,98727.1163234467,954204160.0
2.723268312370097e-07,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,455.0,trapezoid,,4.481383427514321e-07,456.0,-7.030234054562941e-08,3.664848988129592e-07,2.9618255245492196e-07,2.9618255245492196e-07,1.0,466944.0,64.0,True,21.27289585700055,0.18042242527008057,1.8518479037884438e-05,4.497276347130537,57.16893196105957,2097152.0,98583.28711320527,956301312.0
1.705496210951237e-07,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,456.0,trapezoid,,3.5128709635417425e-07,457.0,-8.639364887071468e-08,2.6629350563533733e-07,1.7989986246161717e-07,1.7989986246161717e-07,1.0,467968.0,64.0,True,20.90087088099972,0.18723489344120026,1.7880884686342645e-05,4.493869066238403,57.16893196105957,2097152.0,100338.01997726566,958398464.0
2.7459375252732516e-07,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,457.0,trapezoid,,3.9729084411915024e-07,458.0,-6.816175945474861e-08,3.26201520797916e-07,2.580397619164664e-07,2.580397619164664e-07,1.0,468992.0,64.0,True,21.62052390000099,0.19275449216365814,1.7254122491911038e-05,4.513851270079613,57.16893196105957,2097152.0,96998.20456246687,960495616.0
2.5119366470792564e-07,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,458.0,trapezoid,,4.087341243204975e-07,459.0,-6.827584860274896e-08,3.1752377928622334e-07,2.4924793460862505e-07,2.4924793460862505e-07,1.0,470016.0,64.0,True,21.483852983998077,0.17150460183620453,1.663821651955437e-05,4.5028322618454695,57.16893196105957,2097152.0,97615.2648950834,962592768.0
1.5361475585312677e-07,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,459.0,trapezoid,,3.0103185976197624e-07,460.0,-6.89412412210454e-08,2.365013981485073e-07,1.6756015751951759e-07,1.6756015751951759e-07,1.0,471040.0,64.0,True,20.844027183000435,0.18649953603744507,1.6033190417405294e-05,4.486030267551541,57.16893196105957,2097152.0,100611.65155792708,964689920.0
2.2765892938002866e-07,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,460.0,trapezoid,,3.6450843612066425e-07,461.0,-5.79757065030087e-08,2.956173384462959e-07,2.3764162783283284e-07,2.3764162783283284e-07,1.0,472064.0,64.0,True,20.849340145003225,0.18251632153987885,1.5439067415856354e-05,4.497019140049815,57.16893196105957,2097152.0,100586.01305435585,966787072.0
1.3772410102914655e-07,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,461.0,trapezoid,,2.8342484240930985e-07,462.0,-6.956803447831614e-08,2.2515685515822137e-07,1.5558882293550654e-07,1.5558882293550654e-07,1.0,473088.0,64.0,True,21.325449788000697,0.19352273643016815,1.4855870326667996e-05,4.473906293511391,57.16893196105957,2097152.0,98340.34080631752,968884224.0
2.2485661161410532e-07,,,stage-b-160m-step512-seed1234-deterministic-trapezoid-v3,462.0,trapezoid,,3.547425863778498e-07,463.0,-5.2355518703783074e-08,2.884746080443609e-07,2.361190903364175e-07,2.361190903364175e-07,1.0,474112.0,64.0,True,20.468130798002676,0.17591053247451782,1.428362154209297e-05,4.558190781623125,57.16893196105957,2097152.0,102459.3804239635,970981376.0
