task,route,seed,mask_seed,mask_id,estimator,score_type,balance,mode,fraction,metric,value
sst2,pretrained,1337,1347,10,random,positive,global,random,0.0,ece,0.11043930744265523
sst2,pretrained,1337,1347,10,random,positive,global,random,0.001,accuracy,0.819954128440367
sst2,pretrained,1337,1347,10,random,positive,global,random,0.001,nll,0.548886490524362
sst2,pretrained,1337,1347,10,random,positive,global,random,0.001,ece,0.1134870856083211
sst2,pretrained,1337,1347,10,random,positive,global,random,0.005,accuracy,0.8245412844036697
sst2,pretrained,1337,1347,10,random,positive,global,random,0.005,nll,0.5479274433140361
sst2,pretrained,1337,1347,10,random,positive,global,random,0.005,ece,0.1094986505918876
sst2,pretrained,1337,1347,10,random,positive,global,random,0.01,accuracy,0.8176605504587156
sst2,pretrained,1337,1347,10,random,positive,global,random,0.01,nll,0.548889453804821
sst2,pretrained,1337,1347,10,random,positive,global,random,0.01,ece,0.11110605147055796
sst2,pretrained,1337,1347,10,random,positive,global,random,0.02,accuracy,0.8211009174311926
sst2,pretrained,1337,1347,10,random,positive,global,random,0.02,nll,0.5370862024639724
sst2,pretrained,1337,1347,10,random,positive,global,random,0.02,ece,0.10470196270429621
sst2,pretrained,1337,1347,10,random,positive,global,random,0.05,accuracy,0.819954128440367
sst2,pretrained,1337,1347,10,random,positive,global,random,0.05,nll,0.5325084563789018
sst2,pretrained,1337,1347,10,random,positive,global,random,0.05,ece,0.09951031126586263
sst2,pretrained,1337,1347,10,random,positive,global,random,0.1,accuracy,0.8165137614678899
sst2,pretrained,1337,1347,10,random,positive,global,random,0.1,nll,0.5152845297931531
sst2,pretrained,1337,1347,10,random,positive,global,random,0.1,ece,0.09670643367049869
sst2,pretrained,1337,1347,10,random,positive,global,random,0.2,accuracy,0.8038990825688074
sst2,pretrained,1337,1347,10,random,positive,global,random,0.2,nll,0.48664876326508477
sst2,pretrained,1337,1347,10,random,positive,global,random,0.2,ece,0.08190594153621022
sst2,pretrained,1337,1347,10,random,positive,global,random,0.3,accuracy,0.8279816513761468
sst2,pretrained,1337,1347,10,random,positive,global,random,0.3,nll,0.40484305970165707
sst2,pretrained,1337,1347,10,random,positive,global,random,0.3,ece,0.04663717121313252
sst2,pretrained,1337,1348,11,random,positive,global,random,0.0,accuracy,0.8222477064220184
sst2,pretrained,1337,1348,11,random,positive,global,random,0.0,nll,0.5489154832625608
sst2,pretrained,1337,1348,11,random,positive,global,random,0.0,ece,0.11043930744265523
sst2,pretrained,1337,1348,11,random,positive,global,random,0.001,accuracy,0.8222477064220184
sst2,pretrained,1337,1348,11,random,positive,global,random,0.001,nll,0.5486318447174282
sst2,pretrained,1337,1348,11,random,positive,global,random,0.001,ece,0.11156223330097115
sst2,pretrained,1337,1348,11,random,positive,global,random,0.005,accuracy,0.823394495412844
sst2,pretrained,1337,1348,11,random,positive,global,random,0.005,nll,0.5435563126288423
sst2,pretrained,1337,1348,11,random,positive,global,random,0.005,ece,0.10962637166850042
sst2,pretrained,1337,1348,11,random,positive,global,random,0.01,accuracy,0.823394495412844
sst2,pretrained,1337,1348,11,random,positive,global,random,0.01,nll,0.5396948136867733
sst2,pretrained,1337,1348,11,random,positive,global,random,0.01,ece,0.1077878987484352
sst2,pretrained,1337,1348,11,random,positive,global,random,0.02,accuracy,0.8256880733944955
sst2,pretrained,1337,1348,11,random,positive,global,random,0.02,nll,0.5303918065827921
sst2,pretrained,1337,1348,11,random,positive,global,random,0.02,ece,0.1066255191334351
sst2,pretrained,1337,1348,11,random,positive,global,random,0.05,accuracy,0.8279816513761468
sst2,pretrained,1337,1348,11,random,positive,global,random,0.05,nll,0.5037123913611841
sst2,pretrained,1337,1348,11,random,positive,global,random,0.05,ece,0.10210545486433231
sst2,pretrained,1337,1348,11,random,positive,global,random,0.1,accuracy,0.8348623853211009
sst2,pretrained,1337,1348,11,random,positive,global,random,0.1,nll,0.4683434091029911
sst2,pretrained,1337,1348,11,random,positive,global,random,0.1,ece,0.08950744143621336
sst2,pretrained,1337,1348,11,random,positive,global,random,0.2,accuracy,0.8314220183486238
sst2,pretrained,1337,1348,11,random,positive,global,random,0.2,nll,0.4298839399574
sst2,pretrained,1337,1348,11,random,positive,global,random,0.2,ece,0.07044798230247543
sst2,pretrained,1337,1348,11,random,positive,global,random,0.3,accuracy,0.819954128440367
sst2,pretrained,1337,1348,11,random,positive,global,random,0.3,nll,0.4023147077735411
sst2,pretrained,1337,1348,11,random,positive,global,random,0.3,ece,0.02975805122734787
sst2,pretrained,1337,1349,12,random,positive,global,random,0.0,accuracy,0.8222477064220184
sst2,pretrained,1337,1349,12,random,positive,global,random,0.0,nll,0.5489154832625608
sst2,pretrained,1337,1349,12,random,positive,global,random,0.0,ece,0.11043930744265523
sst2,pretrained,1337,1349,12,random,positive,global,random,0.001,accuracy,0.8211009174311926
sst2,pretrained,1337,1349,12,random,positive,global,random,0.001,nll,0.5495811441075911
sst2,pretrained,1337,1349,12,random,positive,global,random,0.001,ece,0.11028386443692018
sst2,pretrained,1337,1349,12,random,positive,global,random,0.005,accuracy,0.8245412844036697
sst2,pretrained,1337,1349,12,random,positive,global,random,0.005,nll,0.5475644545817594
sst2,pretrained,1337,1349,12,random,positive,global,random,0.005,ece,0.11153532940330912
sst2,pretrained,1337,1349,12,random,positive,global,random,0.01,accuracy,0.819954128440367
sst2,pretrained,1337,1349,12,random,positive,global,random,0.01,nll,0.5498648266726678
sst2,pretrained,1337,1349,12,random,positive,global,random,0.01,ece,0.10966607831041211
sst2,pretrained,1337,1349,12,random,positive,global,random,0.02,accuracy,0.8222477064220184
sst2,pretrained,1337,1349,12,random,positive,global,random,0.02,nll,0.5474910421655812
sst2,pretrained,1337,1349,12,random,positive,global,random,0.02,ece,0.10768591109778641
sst2,pretrained,1337,1349,12,random,positive,global,random,0.05,accuracy,0.8222477064220184
sst2,pretrained,1337,1349,12,random,positive,global,random,0.05,nll,0.5307303803776382
sst2,pretrained,1337,1349,12,random,positive,global,random,0.05,ece,0.10482340150592173
sst2,pretrained,1337,1349,12,random,positive,global,random,0.1,accuracy,0.8256880733944955
sst2,pretrained,1337,1349,12,random,positive,global,random,0.1,nll,0.5037695995164574
sst2,pretrained,1337,1349,12,random,positive,global,random,0.1,ece,0.09653045252436321
sst2,pretrained,1337,1349,12,random,positive,global,random,0.2,accuracy,0.8279816513761468
sst2,pretrained,1337,1349,12,random,positive,global,random,0.2,nll,0.4486177530857401
sst2,pretrained,1337,1349,12,random,positive,global,random,0.2,ece,0.07537248195349067
sst2,pretrained,1337,1349,12,random,positive,global,random,0.3,accuracy,0.8188073394495413
sst2,pretrained,1337,1349,12,random,positive,global,random,0.3,nll,0.4446790108986951
sst2,pretrained,1337,1349,12,random,positive,global,random,0.3,ece,0.06628451889218567
sst2,pretrained,1337,1350,13,random,positive,global,random,0.0,accuracy,0.8222477064220184
sst2,pretrained,1337,1350,13,random,positive,global,random,0.0,nll,0.5489154832625608
sst2,pretrained,1337,1350,13,random,positive,global,random,0.0,ece,0.11043930744265523
sst2,pretrained,1337,1350,13,random,positive,global,random,0.001,accuracy,0.8211009174311926
sst2,pretrained,1337,1350,13,random,positive,global,random,0.001,nll,0.5486185424918428
sst2,pretrained,1337,1350,13,random,positive,global,random,0.001,ece,0.10967756992160053
sst2,pretrained,1337,1350,13,random,positive,global,random,0.005,accuracy,0.8211009174311926
sst2,pretrained,1337,1350,13,random,positive,global,random,0.005,nll,0.5437619355293589
sst2,pretrained,1337,1350,13,random,positive,global,random,0.005,ece,0.10934841584890853
sst2,pretrained,1337,1350,13,random,positive,global,random,0.01,accuracy,0.823394495412844
sst2,pretrained,1337,1350,13,random,positive,global,random,0.01,nll,0.5360660367055771
sst2,pretrained,1337,1350,13,random,positive,global,random,0.01,ece,0.1076078939224594
sst2,pretrained,1337,1350,13,random,positive,global,random,0.02,accuracy,0.8279816513761468
sst2,pretrained,1337,1350,13,random,positive,global,random,0.02,nll,0.5324019171776028
sst2,pretrained,1337,1350,13,random,positive,global,random,0.02,ece,0.10530671902521149
sst2,pretrained,1337,1350,13,random,positive,global,random,0.05,accuracy,0.8256880733944955
sst2,pretrained,1337,1350,13,random,positive,global,random,0.05,nll,0.5149739149513595
sst2,pretrained,1337,1350,13,random,positive,global,random,0.05,ece,0.09640946196551403
sst2,pretrained,1337,1350,13,random,positive,global,random,0.1,accuracy,0.8268348623853211
sst2,pretrained,1337,1350,13,random,positive,global,random,0.1,nll,0.48255671902534064
sst2,pretrained,1337,1350,13,random,positive,global,random,0.1,ece,0.0905078766214209
sst2,pretrained,1337,1350,13,random,positive,global,random,0.2,accuracy,0.8256880733944955
sst2,pretrained,1337,1350,13,random,positive,global,random,0.2,nll,0.4253440220421607
sst2,pretrained,1337,1350,13,random,positive,global,random,0.2,ece,0.0633713132530751
sst2,pretrained,1337,1350,13,random,positive,global,random,0.3,accuracy,0.823394495412844
sst2,pretrained,1337,1350,13,random,positive,global,random,0.3,nll,0.3965737371269716
sst2,pretrained,1337,1350,13,random,positive,global,random,0.3,ece,0.03245699384659373
sst2,pretrained,1337,1351,14,random,positive,global,random,0.0,accuracy,0.8222477064220184
sst2,pretrained,1337,1351,14,random,positive,global,random,0.0,nll,0.5489154832625608
sst2,pretrained,1337,1351,14,random,positive,global,random,0.0,ece,0.11043930744265523
sst2,pretrained,1337,1351,14,random,positive,global,random,0.001,accuracy,0.8211009174311926
sst2,pretrained,1337,1351,14,random,positive,global,random,0.001,nll,0.550646275555322
sst2,pretrained,1337,1351,14,random,positive,global,random,0.001,ece,0.11049980358269129
sst2,pretrained,1337,1351,14,random,positive,global,random,0.005,accuracy,0.8222477064220184
sst2,pretrained,1337,1351,14,random,positive,global,random,0.005,nll,0.5467359440042339
sst2,pretrained,1337,1351,14,random,positive,global,random,0.005,ece,0.10908736296928323
sst2,pretrained,1337,1351,14,random,positive,global,random,0.01,accuracy,0.8222477064220184
sst2,pretrained,1337,1351,14,random,positive,global,random,0.01,nll,0.5455411760085219
sst2,pretrained,1337,1351,14,random,positive,global,random,0.01,ece,0.10872179615172312
sst2,pretrained,1337,1351,14,random,positive,global,random,0.02,accuracy,0.8256880733944955
sst2,pretrained,1337,1351,14,random,positive,global,random,0.02,nll,0.5315719077346521
sst2,pretrained,1337,1351,14,random,positive,global,random,0.02,ece,0.10884068584544726
sst2,pretrained,1337,1351,14,random,positive,global,random,0.05,accuracy,0.823394495412844
sst2,pretrained,1337,1351,14,random,positive,global,random,0.05,nll,0.5191078186035156
sst2,pretrained,1337,1351,14,random,positive,global,random,0.05,ece,0.10364111363734785
sst2,pretrained,1337,1351,14,random,positive,global,random,0.1,accuracy,0.8314220183486238
sst2,pretrained,1337,1351,14,random,positive,global,random,0.1,nll,0.48303166715376966
sst2,pretrained,1337,1351,14,random,positive,global,random,0.1,ece,0.09793799661447844
sst2,pretrained,1337,1351,14,random,positive,global,random,0.2,accuracy,0.8256880733944955
sst2,pretrained,1337,1351,14,random,positive,global,random,0.2,nll,0.43448975983015986
sst2,pretrained,1337,1351,14,random,positive,global,random,0.2,ece,0.0678004824041607
sst2,pretrained,1337,1351,14,random,positive,global,random,0.3,accuracy,0.8256880733944955
sst2,pretrained,1337,1351,14,random,positive,global,random,0.3,nll,0.4020243538629024
sst2,pretrained,1337,1351,14,random,positive,global,random,0.3,ece,0.04092021709210216
sst2,pretrained,1337,1352,15,random,positive,global,random,0.0,accuracy,0.8222477064220184
sst2,pretrained,1337,1352,15,random,positive,global,random,0.0,nll,0.5489154832625608
sst2,pretrained,1337,1352,15,random,positive,global,random,0.0,ece,0.11043930744265523
sst2,pretrained,1337,1352,15,random,positive,global,random,0.001,accuracy,0.8222477064220184
sst2,pretrained,1337,1352,15,random,positive,global,random,0.001,nll,0.5470147780868986
sst2,pretrained,1337,1352,15,random,positive,global,random,0.001,ece,0.11230890388210302
sst2,pretrained,1337,1352,15,random,positive,global,random,0.005,accuracy,0.819954128440367
sst2,pretrained,1337,1352,15,random,positive,global,random,0.005,nll,0.548616597958661
sst2,pretrained,1337,1352,15,random,positive,global,random,0.005,ece,0.11214927753669679
sst2,pretrained,1337,1352,15,random,positive,global,random,0.01,accuracy,0.8211009174311926
sst2,pretrained,1337,1352,15,random,positive,global,random,0.01,nll,0.5494448468772644
sst2,pretrained,1337,1352,15,random,positive,global,random,0.01,ece,0.11256241016681778
sst2,pretrained,1337,1352,15,random,positive,global,random,0.02,accuracy,0.8222477064220184
sst2,pretrained,1337,1352,15,random,positive,global,random,0.02,nll,0.5384566559704071
sst2,pretrained,1337,1352,15,random,positive,global,random,0.02,ece,0.10806170657307712
sst2,pretrained,1337,1352,15,random,positive,global,random,0.05,accuracy,0.8245412844036697
sst2,pretrained,1337,1352,15,random,positive,global,random,0.05,nll,0.5420394777704817
sst2,pretrained,1337,1352,15,random,positive,global,random,0.05,ece,0.10143222698774079
sst2,pretrained,1337,1352,15,random,positive,global,random,0.1,accuracy,0.819954128440367
sst2,pretrained,1337,1352,15,random,positive,global,random,0.1,nll,0.5165393341571913
sst2,pretrained,1337,1352,15,random,positive,global,random,0.1,ece,0.09574091795783568
sst2,pretrained,1337,1352,15,random,positive,global,random,0.2,accuracy,0.8211009174311926
sst2,pretrained,1337,1352,15,random,positive,global,random,0.2,nll,0.46078018666407383
sst2,pretrained,1337,1352,15,random,positive,global,random,0.2,ece,0.07963098934698909
sst2,pretrained,1337,1352,15,random,positive,global,random,0.3,accuracy,0.8073394495412844
sst2,pretrained,1337,1352,15,random,positive,global,random,0.3,nll,0.45228369766419085
sst2,pretrained,1337,1352,15,random,positive,global,random,0.3,ece,0.061347922276081435
sst2,pretrained,1337,1353,16,random,positive,global,random,0.0,accuracy,0.8222477064220184
sst2,pretrained,1337,1353,16,random,positive,global,random,0.0,nll,0.5489154832625608
sst2,pretrained,1337,1353,16,random,positive,global,random,0.0,ece,0.11043930744265523
sst2,pretrained,1337,1353,16,random,positive,global,random,0.001,accuracy,0.8222477064220184
sst2,pretrained,1337,1353,16,random,positive,global,random,0.001,nll,0.5489598291182737
sst2,pretrained,1337,1353,16,random,positive,global,random,0.001,ece,0.11042428050848219
sst2,pretrained,1337,1353,16,random,positive,global,random,0.005,accuracy,0.823394495412844
sst2,pretrained,1337,1353,16,random,positive,global,random,0.005,nll,0.5476223088185722
sst2,pretrained,1337,1353,16,random,positive,global,random,0.005,ece,0.10850318156158856
sst2,pretrained,1337,1353,16,random,positive,global,random,0.01,accuracy,0.8222477064220184
sst2,pretrained,1337,1353,16,random,positive,global,random,0.01,nll,0.5393204292572966
sst2,pretrained,1337,1353,16,random,positive,global,random,0.01,ece,0.10971615646712451
sst2,pretrained,1337,1353,16,random,positive,global,random,0.02,accuracy,0.819954128440367
sst2,pretrained,1337,1353,16,random,positive,global,random,0.02,nll,0.5383237411669635
sst2,pretrained,1337,1353,16,random,positive,global,random,0.02,ece,0.1096683897137507
sst2,pretrained,1337,1353,16,random,positive,global,random,0.05,accuracy,0.8268348623853211
sst2,pretrained,1337,1353,16,random,positive,global,random,0.05,nll,0.5125146737886132
sst2,pretrained,1337,1353,16,random,positive,global,random,0.05,ece,0.10077532342718354
sst2,pretrained,1337,1353,16,random,positive,global,random,0.1,accuracy,0.8279816513761468
sst2,pretrained,1337,1353,16,random,positive,global,random,0.1,nll,0.4845776516909993
sst2,pretrained,1337,1353,16,random,positive,global,random,0.1,ece,0.09947007724922485
sst2,pretrained,1337,1353,16,random,positive,global,random,0.2,accuracy,0.823394495412844
sst2,pretrained,1337,1353,16,random,positive,global,random,0.2,nll,0.4415195674524395
sst2,pretrained,1337,1353,16,random,positive,global,random,0.2,ece,0.06329498981966042
sst2,pretrained,1337,1353,16,random,positive,global,random,0.3,accuracy,0.819954128440367
sst2,pretrained,1337,1353,16,random,positive,global,random,0.3,nll,0.40595434182280793
sst2,pretrained,1337,1353,16,random,positive,global,random,0.3,ece,0.031325139209398944
sst2,pretrained,1337,1354,17,random,positive,global,random,0.0,accuracy,0.8222477064220184
sst2,pretrained,1337,1354,17,random,positive,global,random,0.0,nll,0.5489154832625608
sst2,pretrained,1337,1354,17,random,positive,global,random,0.0,ece,0.11043930744265523
sst2,pretrained,1337,1354,17,random,positive,global,random,0.001,accuracy,0.8211009174311926
sst2,pretrained,1337,1354,17,random,positive,global,random,0.001,nll,0.5487548014439574
sst2,pretrained,1337,1354,17,random,positive,global,random,0.001,ece,0.11071616451937227
sst2,pretrained,1337,1354,17,random,positive,global,random,0.005,accuracy,0.819954128440367
sst2,pretrained,1337,1354,17,random,positive,global,random,0.005,nll,0.546674272882829
sst2,pretrained,1337,1354,17,random,positive,global,random,0.005,ece,0.11162642189730032
sst2,pretrained,1337,1354,17,random,positive,global,random,0.01,accuracy,0.8222477064220184
sst2,pretrained,1337,1354,17,random,positive,global,random,0.01,nll,0.5448869083999494
sst2,pretrained,1337,1354,17,random,positive,global,random,0.01,ece,0.11046703516196188
sst2,pretrained,1337,1354,17,random,positive,global,random,0.02,accuracy,0.823394495412844
sst2,pretrained,1337,1354,17,random,positive,global,random,0.02,nll,0.535319983959198
sst2,pretrained,1337,1354,17,random,positive,global,random,0.02,ece,0.10521286677754671
sst2,pretrained,1337,1354,17,random,positive,global,random,0.05,accuracy,0.823394495412844
sst2,pretrained,1337,1354,17,random,positive,global,random,0.05,nll,0.5043575441071747
sst2,pretrained,1337,1354,17,random,positive,global,random,0.05,ece,0.099464925136379
sst2,pretrained,1337,1354,17,random,positive,global,random,0.1,accuracy,0.8268348623853211
sst2,pretrained,1337,1354,17,random,positive,global,random,0.1,nll,0.48275335365479144
sst2,pretrained,1337,1354,17,random,positive,global,random,0.1,ece,0.08832189376166855
sst2,pretrained,1337,1354,17,random,positive,global,random,0.2,accuracy,0.8268348623853211
sst2,pretrained,1337,1354,17,random,positive,global,random,0.2,nll,0.4269414721825801
sst2,pretrained,1337,1354,17,random,positive,global,random,0.2,ece,0.06513454725491874
sst2,pretrained,1337,1354,17,random,positive,global,random,0.3,accuracy,0.8291284403669725
sst2,pretrained,1337,1354,17,random,positive,global,random,0.3,nll,0.3998936792032434
sst2,pretrained,1337,1354,17,random,positive,global,random,0.3,ece,0.025572892374937872
sst2,pretrained,1337,1355,18,random,positive,global,random,0.0,accuracy,0.8222477064220184
sst2,pretrained,1337,1355,18,random,positive,global,random,0.0,nll,0.5489154832625608
sst2,pretrained,1337,1355,18,random,positive,global,random,0.0,ece,0.11043930744265523
sst2,pretrained,1337,1355,18,random,positive,global,random,0.001,accuracy,0.8211009174311926
sst2,pretrained,1337,1355,18,random,positive,global,random,0.001,nll,0.5509100843460188
sst2,pretrained,1337,1355,18,random,positive,global,random,0.001,ece,0.11005691645677523
sst2,pretrained,1337,1355,18,random,positive,global,random,0.005,accuracy,0.8211009174311926
sst2,pretrained,1337,1355,18,random,positive,global,random,0.005,nll,0.5490895504251533
sst2,pretrained,1337,1355,18,random,positive,global,random,0.005,ece,0.10935697363622676
sst2,pretrained,1337,1355,18,random,positive,global,random,0.01,accuracy,0.823394495412844
sst2,pretrained,1337,1355,18,random,positive,global,random,0.01,nll,0.5447571211998615
sst2,pretrained,1337,1355,18,random,positive,global,random,0.01,ece,0.10767693039694182
sst2,pretrained,1337,1355,18,random,positive,global,random,0.02,accuracy,0.8188073394495413
sst2,pretrained,1337,1355,18,random,positive,global,random,0.02,nll,0.5428927092377199
sst2,pretrained,1337,1355,18,random,positive,global,random,0.02,ece,0.10781538655264633
sst2,pretrained,1337,1355,18,random,positive,global,random,0.05,accuracy,0.8222477064220184
sst2,pretrained,1337,1355,18,random,positive,global,random,0.05,nll,0.5527054230007556
sst2,pretrained,1337,1355,18,random,positive,global,random,0.05,ece,0.10364003196577254
sst2,pretrained,1337,1355,18,random,positive,global,random,0.1,accuracy,0.8222477064220184
sst2,pretrained,1337,1355,18,random,positive,global,random,0.1,nll,0.5035439335971797
sst2,pretrained,1337,1355,18,random,positive,global,random,0.1,ece,0.08643537867840445
sst2,pretrained,1337,1355,18,random,positive,global,random,0.2,accuracy,0.819954128440367
sst2,pretrained,1337,1355,18,random,positive,global,random,0.2,nll,0.4421313916324475
sst2,pretrained,1337,1355,18,random,positive,global,random,0.2,ece,0.07506341178699394
sst2,pretrained,1337,1355,18,random,positive,global,random,0.3,accuracy,0.801605504587156
sst2,pretrained,1337,1355,18,random,positive,global,random,0.3,nll,0.4539327632396593
sst2,pretrained,1337,1355,18,random,positive,global,random,0.3,ece,0.05449424925351404
sst2,pretrained,1337,1356,19,random,positive,global,random,0.0,accuracy,0.8222477064220184
sst2,pretrained,1337,1356,19,random,positive,global,random,0.0,nll,0.5489154832625608
sst2,pretrained,1337,1356,19,random,positive,global,random,0.0,ece,0.11043930744265523
sst2,pretrained,1337,1356,19,random,positive,global,random,0.001,accuracy,0.8222477064220184
sst2,pretrained,1337,1356,19,random,positive,global,random,0.001,nll,0.5475525467767628
sst2,pretrained,1337,1356,19,random,positive,global,random,0.001,ece,0.11142727038330968
sst2,pretrained,1337,1356,19,random,positive,global,random,0.005,accuracy,0.8211009174311926
sst2,pretrained,1337,1356,19,random,positive,global,random,0.005,nll,0.5444242380080967
sst2,pretrained,1337,1356,19,random,positive,global,random,0.005,ece,0.11029630907051069
sst2,pretrained,1337,1356,19,random,positive,global,random,0.01,accuracy,0.8188073394495413
sst2,pretrained,1337,1356,19,random,positive,global,random,0.01,nll,0.5458061342392493
sst2,pretrained,1337,1356,19,random,positive,global,random,0.01,ece,0.11234678557802558
sst2,pretrained,1337,1356,19,random,positive,global,random,0.02,accuracy,0.819954128440367
sst2,pretrained,1337,1356,19,random,positive,global,random,0.02,nll,0.5411039659189522
sst2,pretrained,1337,1356,19,random,positive,global,random,0.02,ece,0.11024854515417576
sst2,pretrained,1337,1356,19,random,positive,global,random,0.05,accuracy,0.8268348623853211
sst2,pretrained,1337,1356,19,random,positive,global,random,0.05,nll,0.5287122217887038
sst2,pretrained,1337,1356,19,random,positive,global,random,0.05,ece,0.10175593782666437
sst2,pretrained,1337,1356,19,random,positive,global,random,0.1,accuracy,0.8268348623853211
sst2,pretrained,1337,1356,19,random,positive,global,random,0.1,nll,0.500115728432979
sst2,pretrained,1337,1356,19,random,positive,global,random,0.1,ece,0.0941319913027519
sst2,pretrained,1337,1356,19,random,positive,global,random,0.2,accuracy,0.8302752293577982
sst2,pretrained,1337,1356,19,random,positive,global,random,0.2,nll,0.439798214566817
sst2,pretrained,1337,1356,19,random,positive,global,random,0.2,ece,0.07042177780025649
sst2,pretrained,1337,1356,19,random,positive,global,random,0.3,accuracy,0.8291284403669725
sst2,pretrained,1337,1356,19,random,positive,global,random,0.3,nll,0.3988124744607768
sst2,pretrained,1337,1356,19,random,positive,global,random,0.3,ece,0.03732940880738855
sst2,pretrained,1337,1337,0,random,positive,layer_balanced,random,0.0,accuracy,0.8222477064220184
sst2,pretrained,1337,1337,0,random,positive,layer_balanced,random,0.0,nll,0.5489154832625608
sst2,pretrained,1337,1337,0,random,positive,layer_balanced,random,0.0,ece,0.11043930744265523
sst2,pretrained,1337,1337,0,random,positive,layer_balanced,random,0.001,accuracy,0.8211009174311926
sst2,pretrained,1337,1337,0,random,positive,layer_balanced,random,0.001,nll,0.5480940724731586
sst2,pretrained,1337,1337,0,random,positive,layer_balanced,random,0.001,ece,0.11027381700784705
sst2,pretrained,1337,1337,0,random,positive,layer_balanced,random,0.005,accuracy,0.8222477064220184
sst2,pretrained,1337,1337,0,random,positive,layer_balanced,random,0.005,nll,0.5452937152954417
sst2,pretrained,1337,1337,0,random,positive,layer_balanced,random,0.005,ece,0.11166945627510227
sst2,pretrained,1337,1337,0,random,positive,layer_balanced,random,0.01,accuracy,0.8165137614678899
sst2,pretrained,1337,1337,0,random,positive,layer_balanced,random,0.01,nll,0.5428634917517321
sst2,pretrained,1337,1337,0,random,positive,layer_balanced,random,0.01,ece,0.1125513817051017
sst2,pretrained,1337,1337,0,random,positive,layer_balanced,random,0.02,accuracy,0.8188073394495413
sst2,pretrained,1337,1337,0,random,positive,layer_balanced,random,0.02,nll,0.5403193142435966
sst2,pretrained,1337,1337,0,random,positive,layer_balanced,random,0.02,ece,0.1097957570967184
sst2,pretrained,1337,1337,0,random,positive,layer_balanced,random,0.05,accuracy,0.8188073394495413
sst2,pretrained,1337,1337,0,random,positive,layer_balanced,random,0.05,nll,0.5401428798469928
sst2,pretrained,1337,1337,0,random,positive,layer_balanced,random,0.05,ece,0.10278325269371003
sst2,pretrained,1337,1337,0,random,positive,layer_balanced,random,0.1,accuracy,0.8211009174311926
sst2,pretrained,1337,1337,0,random,positive,layer_balanced,random,0.1,nll,0.49638611816484995
sst2,pretrained,1337,1337,0,random,positive,layer_balanced,random,0.1,ece,0.09417943328682421
sst2,pretrained,1337,1337,0,random,positive,layer_balanced,random,0.2,accuracy,0.8084862385321101
sst2,pretrained,1337,1337,0,random,positive,layer_balanced,random,0.2,nll,0.48269773568582097
sst2,pretrained,1337,1337,0,random,positive,layer_balanced,random,0.2,ece,0.08218001960704546
sst2,pretrained,1337,1337,0,random,positive,layer_balanced,random,0.3,accuracy,0.8256880733944955
sst2,pretrained,1337,1337,0,random,positive,layer_balanced,random,0.3,nll,0.40351109220347275
sst2,pretrained,1337,1337,0,random,positive,layer_balanced,random,0.3,ece,0.031790612079473646
sst2,pretrained,1337,1338,1,random,positive,layer_balanced,random,0.0,accuracy,0.8222477064220184
sst2,pretrained,1337,1338,1,random,positive,layer_balanced,random,0.0,nll,0.5489154832625608
sst2,pretrained,1337,1338,1,random,positive,layer_balanced,random,0.0,ece,0.11043930744265523
sst2,pretrained,1337,1338,1,random,positive,layer_balanced,random,0.001,accuracy,0.8211009174311926
sst2,pretrained,1337,1338,1,random,positive,layer_balanced,random,0.001,nll,0.5494299604805237
sst2,pretrained,1337,1338,1,random,positive,layer_balanced,random,0.001,ece,0.11045740088065703
sst2,pretrained,1337,1338,1,random,positive,layer_balanced,random,0.005,accuracy,0.8211009174311926
sst2,pretrained,1337,1338,1,random,positive,layer_balanced,random,0.005,nll,0.5419374543045639
sst2,pretrained,1337,1338,1,random,positive,layer_balanced,random,0.005,ece,0.11061999745413065
sst2,pretrained,1337,1338,1,random,positive,layer_balanced,random,0.01,accuracy,0.8222477064220184
sst2,pretrained,1337,1338,1,random,positive,layer_balanced,random,0.01,nll,0.5401154031994146
sst2,pretrained,1337,1338,1,random,positive,layer_balanced,random,0.01,ece,0.10904180968783722
sst2,pretrained,1337,1338,1,random,positive,layer_balanced,random,0.02,accuracy,0.8268348623853211
sst2,pretrained,1337,1338,1,random,positive,layer_balanced,random,0.02,nll,0.5345638175623133
sst2,pretrained,1337,1338,1,random,positive,layer_balanced,random,0.02,ece,0.10823656587466796
sst2,pretrained,1337,1338,1,random,positive,layer_balanced,random,0.05,accuracy,0.8279816513761468
sst2,pretrained,1337,1338,1,random,positive,layer_balanced,random,0.05,nll,0.5183686592163296
sst2,pretrained,1337,1338,1,random,positive,layer_balanced,random,0.05,ece,0.10730770917341337
sst2,pretrained,1337,1338,1,random,positive,layer_balanced,random,0.1,accuracy,0.8222477064220184
sst2,pretrained,1337,1338,1,random,positive,layer_balanced,random,0.1,nll,0.5068374360920093
sst2,pretrained,1337,1338,1,random,positive,layer_balanced,random,0.1,ece,0.09266801973774297
sst2,pretrained,1337,1338,1,random,positive,layer_balanced,random,0.2,accuracy,0.8302752293577982
sst2,pretrained,1337,1338,1,random,positive,layer_balanced,random,0.2,nll,0.44655972609826183
sst2,pretrained,1337,1338,1,random,positive,layer_balanced,random,0.2,ece,0.07534080904652729
sst2,pretrained,1337,1338,1,random,positive,layer_balanced,random,0.3,accuracy,0.8073394495412844
sst2,pretrained,1337,1338,1,random,positive,layer_balanced,random,0.3,nll,0.4507130485609037
