state_id,phase,rule,scope,group_count,absolute_bias,relative_l1_bias,mean_estimate_mse,spearman,topk_overlap,dominance_fraction,nonzero_reference_fraction,nonzero_spearman,relative_error_p50,relative_error_p90,relative_error_p95,relative_error_p99
step-000012,middle,trapezoid,parameter,14067712,5.940957282801856e-12,0.0007052368226499442,2.2995962720950727e-21,0.9999112331479499,0.999469707955518,0.00030995555044816805,0.5443636463413525,0.9999980563347496,0.0004327759476325655,0.00208504725957835,0.004088198847525343,0.02191660261857844
step-000012,middle,trapezoid,layer,9,4.455816018290106e-06,0.0006984536434202309,3.343200496893678e-11,1.0,1.0,0.8939108676911062,1.0,1.0,0.006673953251873669,0.015146414424532365,0.018008374764429846,0.020297943036347833
step-000012,middle,trapezoid,module,9,4.4558160182900385e-06,0.0007241141370937914,4.3687773175953815e-11,1.0,1.0,0.9268199345319913,1.0,1.0,0.011181040346608922,0.07183544170233327,0.08197147596096002,0.09008030336786144
step-000012,middle,simpson,parameter,14067712,2.7847419453435513e-15,3.305700525939316e-07,1.2525288194171804e-27,0.999996650399598,0.9999985783055108,0.00030991696072334173,0.5443636463413525,0.9999999999996337,2.1845199961494195e-07,6.792503581724875e-07,1.264439717957569e-06,7.019452518998293e-06
step-000012,middle,simpson,layer,9,1.197142631734494e-09,1.8765331185049878e-07,2.1470526997507412e-18,1.0,1.0,0.8935484781680805,1.0,1.0,2.375007450623286e-06,5.578930052186147e-06,7.309346970158547e-06,8.69368050453647e-06
step-000012,middle,simpson,module,9,1.1971426317570815e-09,1.9454750829358487e-07,3.5438021689609136e-18,1.0,1.0,0.926376536937961,1.0,1.0,3.829779788604724e-06,2.7677134627323595e-05,2.829877626007485e-05,2.879608956627586e-05
step-000012,middle,gauss_legendre,parameter,14067712,0.0,0.0,0.0,1.0,1.0,0.00030991694089817576,0.5443636463413525,0.9999999999999998,0.0,0.0,0.0,0.0
step-000012,middle,gauss_legendre,layer,9,0.0,0.0,0.0,1.0,1.0,0.8935486148254129,1.0,1.0,0.0,0.0,0.0,0.0
step-000012,middle,gauss_legendre,module,9,0.0,0.0,0.0,1.0,1.0,0.9263767041249066,1.0,1.0,0.0,0.0,0.0,0.0
step-000014,middle,left,parameter,14067712,3.267136089938356e-10,0.051261750872779295,8.161866780624597e-18,0.9887495575593873,0.9672029298280034,0.00048573619225524077,0.5450265117739118,0.9943283635432143,0.02772682927734345,0.15857364525256884,0.4180016943322927,2.5226023318207136
step-000014,middle,left,layer,9,0.00023497656996519895,0.05256263770495446,7.682934273712815e-08,0.9333333333333332,1.0,0.9049859350362629,1.0,0.9333333333333332,1.1926416274036535,3.1998420516191395,3.3837980625439235,3.5309628712837506
step-000014,middle,left,module,9,0.00023497656996519895,0.053086581881850316,1.3771372388925496e-07,0.8333333333333333,1.0,0.9049859350362629,1.0,0.8333333333333333,1.024118255418016,3.935988329663696,5.682351668664064,7.079442339864362
step-000014,middle,trapezoid,parameter,14067712,6.83220279366971e-12,0.001071980682408646,2.536443999007894e-21,0.9998096614068439,0.9993303818955737,0.00048765730495418545,0.5450265117739118,0.9999945089970913,0.0004129057343891005,0.0031886772783429056,0.00801291765092096,0.046720305760046266
step-000014,middle,trapezoid,layer,9,3.1904349850777802e-06,0.000713678296805047,1.6341198138640675e-11,1.0,1.0,0.9224389573882523,1.0,1.0,0.01729232377959474,0.03233985666105695,0.036855472717737287,0.04046796556308156
step-000014,middle,trapezoid,module,9,3.1927876345039295e-06,0.0007213237567284043,2.305951818240775e-11,1.0,1.0,0.9312746532305692,1.0,1.0,0.0018757255475211688,0.051136703787092584,0.06597019034968957,0.07783697959976717
step-000014,middle,simpson,parameter,14067712,2.986836585625755e-15,4.686381856622907e-07,1.0961337177519249e-27,0.9999936643991642,1.0,0.00048758505611208217,0.5450265117739118,0.9999999999991074,2.2788627221641976e-07,9.531014264592739e-07,2.2936363151825255e-06,1.2412028389336521e-05
step-000014,middle,simpson,layer,9,1.3895021247725874e-09,3.1082203976976455e-07,2.5504807754177264e-18,1.0,1.0,0.9222510739715148,1.0,1.0,6.2042310339554016e-06,1.712825942105481e-05,1.7327305278298275e-05,1.7486541964093044e-05
step-000014,middle,simpson,module,9,1.3895021247680698e-09,3.1392031270364484e-07,4.174568755434517e-18,1.0,1.0,0.9314442378143764,1.0,1.0,4.198421777910504e-06,2.3222542144933678e-05,3.106117964772693e-05,3.733208964996155e-05
step-000014,middle,gauss_legendre,parameter,14067712,0.0,0.0,0.0,1.0,1.0,0.0004875851147222972,0.5450265117739118,1.0,0.0,0.0,0.0,0.0
step-000014,middle,gauss_legendre,layer,9,0.0,0.0,0.0,1.0,1.0,0.9222511349215126,1.0,1.0,0.0,0.0,0.0,0.0
step-000014,middle,gauss_legendre,module,9,0.0,0.0,0.0,1.0,1.0,0.9314441307998792,1.0,1.0,0.0,0.0,0.0,0.0
step-000016,middle,left,parameter,14067712,1.7042511471522441e-10,0.03195266769960083,2.7562299818868076e-18,0.9958381122329062,0.979874492810491,0.00043738646647002483,0.5450158490591789,0.9976512533374254,0.018779442220674722,0.09403090119760663,0.17585419425962712,0.7750553402196393
step-000016,middle,left,layer,9,0.0001267280972104165,0.027391718990370663,1.9423971737671878e-08,0.9666666666666667,1.0,0.8477365178699385,1.0,0.9666666666666667,0.17432117125263727,0.4906489372570273,0.5718025280099281,0.6367254006122489
